id,date,product,category,quantity,price,cost,sales,profit
121496,2024-11-06 00:00:00,Xerox 220,Office Supplies,6,31.104,20.217599999999997,186.624,166.4064
121497,2024-11-06 00:00:00,Easy-staple paper,Office Supplies,4,45.36,23.133599999999998,181.44,158.3064
121498,2024-11-06 00:00:00,Easy-staple paper,Office Supplies,1,26.38,14.245199999999999,26.38,12.1348
121499,2024-11-06 00:00:00,Xerox 1906,Office Supplies,9,318.96,169.04879999999997,2870.64,2701.5912
121500,2024-11-06 00:00:00,Xerox 1987,Office Supplies,1,5.78,2.9478000000000004,5.78,2.8322
121501,2024-11-06 00:00:00,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,2,18.16,16.344,36.32,19.976
121502,2024-11-06 00:00:00,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,4,259.136,310.96320000000003,1036.544,725.5808000000001
121503,2024-11-06 00:00:00,Decoflex Hanging Personal Folder File,Office Supplies,3,46.26,34.2324,138.78,104.5476
121504,2024-11-06 00:00:00,SanDisk Cruzer 64 GB USB Flash Drive,Technology,3,108.96,76.27199999999999,326.88,250.608
121505,2024-11-06 00:00:00,Kingston Digital DataTraveler 32GB USB 2.0,Technology,1,16.95,15.933,16.95,1.0169999999999995
121506,2024-11-07 00:00:00,Global Highback Leather Tilter in Burgundy,Furniture,3,272.97,229.29480000000004,818.9100000000001,589.6152000000001
121507,2024-11-07 00:00:00,Bevis Rectangular Conference Tables,Furniture,4,350.352,490.4928,1401.408,910.9151999999999
121508,2024-11-07 00:00:00,Holmes Odor Grabber,Office Supplies,7,100.94,67.62979999999999,706.5799999999999,638.9502
121509,2024-11-07 00:00:00,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,9,38.16,19.08,343.43999999999994,324.35999999999996
121510,2024-11-07 00:00:00,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,4,21.792,14.164800000000001,87.168,73.0032
121511,2024-11-07 00:00:00,Maxell CD-R Discs,Technology,4,7.88,5.3584,31.52,26.1616
121512,2024-11-07 00:00:00,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,3,59.97,46.176899999999996,179.91,133.7331
121513,2024-11-07 00:00:00,Plantronics Audio 995 Wireless Stereo Headset,Technology,4,439.8,294.66600000000005,1759.2,1464.534
121514,2024-11-07 00:00:00,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,7,761.544,694.9089,5330.808,4635.8991
121515,2024-11-07 00:00:00,Jabra Supreme Plus Driver Edition Headset,Technology,5,359.97,431.96400000000006,1799.8500000000001,1367.886
121516,2024-11-08 00:00:00,Howard Miller Distant Time Traveler Alarm Clock,Furniture,10,274.2,161.778,2742.0,2580.222
121517,2024-11-08 00:00:00,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,5,109.9,76.93,549.5,472.57
121518,2024-11-09 00:00:00,"Global Leather Task Chair, Black",Furniture,3,215.976,218.6757,647.928,429.2523
121519,2024-11-09 00:00:00,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,3,523.392,471.05280000000005,1570.1760000000002,1099.1232
121520,2024-11-09 00:00:00,Eldon Wave Desk Accessories,Furniture,8,47.12,26.387199999999996,376.96,350.5728
121521,2024-11-09 00:00:00,9-3/4 Diameter Round Wall Clock,Furniture,7,96.53,55.9874,675.71,619.7226
121522,2024-11-09 00:00:00,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,2,9.64,5.2056000000000004,19.28,14.0744
121523,2024-11-09 00:00:00,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,2,63.56,60.382000000000005,127.12,66.738
121524,2024-11-09 00:00:00,Adjustable Depth Letter/Legal Cart,Office Supplies,9,1633.14,1159.5294000000001,14698.26,13538.7306
121525,2024-11-09 00:00:00,Adjustable Depth Letter/Legal Cart,Office Supplies,3,544.38,386.5098,1633.1399999999999,1246.6301999999998
121526,2024-11-09 00:00:00,Logitech G602 Wireless Gaming Mouse,Technology,3,191.976,153.5808,575.928,422.3472
121527,2024-11-09 00:00:00,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,1,99.99,55.99439999999999,99.99,43.9956
121528,2024-11-09 00:00:00,Maxell iVDR EX 500GB Cartridge,Technology,3,826.62,471.1734,2479.86,2008.6866
121529,2024-11-09 00:00:00,Motorola L703CM,Technology,4,499.168,467.97,1996.672,1528.702
121530,2024-11-10 00:00:00,"Global Leather & Oak Executive Chair, Burgundy",Furniture,2,241.424,277.6376,482.848,205.2104
121531,2024-11-10 00:00:00,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,4,899.136,1045.2456,3596.544,2551.2983999999997
121532,2024-11-10 00:00:00,Tenex Antistatic Computer Chair Mats,Furniture,5,341.96,769.41,1709.8,940.39
121533,2024-11-10 00:00:00,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,5,400.8,288.576,2004.0,1715.424
121534,2024-11-10 00:00:00,12 Colored Short Pencils,Office Supplies,3,7.8,5.694,23.4,17.706
121535,2024-11-10 00:00:00,GBC Imprintable Covers,Office Supplies,3,26.352,16.7994,79.056,62.2566
121536,2024-11-10 00:00:00,Cardinal EasyOpen D-Ring Binders,Office Supplies,14,38.388,63.98,537.432,473.452
121537,2024-11-10 00:00:00,GBC VeloBinder Manual Binding System,Office Supplies,1,28.792,18.714800000000004,28.792,10.077199999999998
121538,2024-11-10 00:00:00,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,3,931.176,616.9041,2793.5280000000002,2176.6239000000005
121539,2024-11-10 00:00:00,GBC VeloBinder Strips,Office Supplies,5,11.52,19.2,57.599999999999994,38.39999999999999
121540,2024-11-10 00:00:00,Case Logic 2.4GHz Wireless Keyboard,Technology,6,239.952,275.9448,1439.712,1163.7672
121541,2024-11-10 00:00:00,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,7,111.79,68.1919,782.5300000000001,714.3381
121542,2024-11-10 00:00:00,DYMO CardScan Personal V9 Business Card Scanner,Technology,2,95.994,159.99,191.988,31.99799999999999
121543,2024-11-10 00:00:00,Aastra 6757i CT Wireless VoIP phone,Technology,2,430.88,305.9248,861.76,555.8352
121544,2024-11-10 00:00:00,Adtran 1202752G1,Technology,2,201.584,186.4652,403.168,216.7028
121545,2024-11-11 00:00:00,Dax Clear Box Frame,Furniture,4,34.92,23.047200000000004,139.68,116.6328
121546,2024-11-11 00:00:00,"Executive Impressions 14"" Contract Wall Clock",Furniture,5,88.92,74.4705,444.6,370.1295
121547,2024-11-11 00:00:00,Hoover Upright Vacuum With Dirt Cup,Office Supplies,5,1158.12,1027.8314999999998,5790.599999999999,4762.7685
121548,2024-11-11 00:00:00,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,1,10.89,8.0586,10.89,2.8314000000000004
121549,2024-11-11 00:00:00,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,7,181.86,130.93920000000003,1273.02,1142.0808
121550,2024-11-11 00:00:00,Ibico Plastic Spiral Binding Combs,Office Supplies,5,121.6,82.07999999999998,608.0,525.9200000000001
121551,2024-11-11 00:00:00,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,4,18.336,50.424,73.344,22.919999999999995
121552,2024-11-11 00:00:00,Prestige Round Ring Binders,Office Supplies,3,18.24,9.667199999999998,54.72,45.052800000000005
121553,2024-11-11 00:00:00,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,4,45.92,24.337600000000002,183.68,159.3424
121554,2024-11-11 00:00:00,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,5,10.44,7.047,52.199999999999996,45.153
121555,2024-11-11 00:00:00,Xerox 201,Office Supplies,3,19.44,10.1088,58.32000000000001,48.211200000000005
121556,2024-11-11 00:00:00,Xerox 222,Office Supplies,2,10.368,6.7392,20.736,13.9968
121557,2024-11-11 00:00:00,Belkin OmniView SE Rackmount Kit,Office Supplies,1,35.48,35.48,35.48,0.0
121558,2024-11-11 00:00:00,Acme Titanium Bonded Scissors,Office Supplies,3,25.5,18.87,76.5,57.629999999999995
121559,2024-11-11 00:00:00,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,2,35.184,22.8696,70.368,47.4984
121560,2024-11-12 00:00:00,Harbour Creations 67200 Series Stacking Chairs,Furniture,2,113.888,103.92280000000001,227.776,123.8532
121561,2024-11-12 00:00:00,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,2,113.568,119.2464,227.136,107.8896
121562,2024-11-12 00:00:00,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,3,22.848,40.5552,68.544,27.988799999999998
121563,2024-11-12 00:00:00,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,2,76.12,54.04520000000001,152.24,98.1948
121564,2024-11-12 00:00:00,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,3,9.21,6.907500000000001,27.630000000000003,20.722500000000004
121565,2024-11-12 00:00:00,Surelock Post Binders,Office Supplies,5,30.56,76.4,152.79999999999998,76.39999999999998
121566,2024-11-12 00:00:00,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,5,15.92,10.547,79.6,69.053
121567,2024-11-12 00:00:00,Acco 3-Hole Punch,Office Supplies,4,14.016,9.1104,56.064,46.9536
121568,2024-11-12 00:00:00,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,2,12.224,7.792800000000001,24.448,16.6552
121569,2024-11-12 00:00:00,Staples,Office Supplies,3,18.24,9.12,54.72,45.6
121570,2024-11-12 00:00:00,Avery 483,Office Supplies,2,9.96,5.378400000000001,19.92,14.5416
121571,2024-11-12 00:00:00,Xerox 1899,Office Supplies,2,11.56,5.895600000000001,23.12,17.2244
121572,2024-11-12 00:00:00,Xerox 1978,Office Supplies,5,23.12,14.739,115.60000000000001,100.861
121573,2024-11-12 00:00:00,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,2,10.56,5.808000000000001,21.12,15.312000000000001
121574,2024-11-12 00:00:00,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,3,16.056,10.235700000000001,48.168000000000006,37.932300000000005
121575,2024-11-12 00:00:00,Xerox 1968,Office Supplies,5,26.72,17.368,133.6,116.232
121576,2024-11-12 00:00:00,Strathmore Photo Mount Cards,Office Supplies,2,10.848,7.322400000000001,21.696,14.3736
121577,2024-11-12 00:00:00,Xerox 197,Office Supplies,9,223.056,153.351,2007.5040000000001,1854.1530000000002
121578,2024-11-12 00:00:00,"SAFCO Commercial Wire Shelving, Black",Office Supplies,2,221.024,276.28,442.048,165.76800000000003
121579,2024-11-12 00:00:00,Fellowes Neat Ideas Storage Cubes,Office Supplies,3,77.952,93.5424,233.856,140.3136
121580,2024-11-12 00:00:00,Tennsco Double-Tier Lockers,Office Supplies,3,540.048,587.3022,1620.144,1032.8418000000001
121581,2024-11-12 00:00:00,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,3,27.93,19.8303,83.78999999999999,63.95969999999999
121582,2024-11-12 00:00:00,Memorex Micro Travel Drive 8 GB,Technology,4,41.6,28.6,166.4,137.8
121583,2024-11-12 00:00:00,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,2,18.544,15.5306,37.088,21.5574
121584,2024-11-12 00:00:00,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,6,62.352,73.2636,374.11199999999997,300.84839999999997
121585,2024-11-12 00:00:00,Maxell LTO Ultrium - 800 GB,Technology,2,44.784,45.3438,89.568,44.224199999999996
121586,2024-11-12 00:00:00,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,2,7.92,7.227,15.84,8.613
121587,2024-11-12 00:00:00,Samsung Galaxy Mega 6.3,Technology,2,671.984,621.5852,1343.968,722.3828000000001
121588,2024-11-12 00:00:00,Jabra SPEAK 410 Multidevice Speakerphone,Technology,3,370.782,463.47749999999996,1112.346,648.8685
121589,2024-11-12 00:00:00,Panasonic KX TS3282W Corded phone,Technology,1,67.992,59.493,67.992,8.499000000000002
121590,2024-11-13 00:00:00,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,3,205.9992,233.2638,617.9976,384.73380000000003
121591,2024-11-13 00:00:00,Global Troy Executive Leather Low-Back Tilter,Furniture,6,2404.704,2254.4100000000003,14428.224000000002,12173.814000000002
121592,2024-11-13 00:00:00,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,3,154.95,123.96,464.84999999999997,340.89
121593,2024-11-13 00:00:00,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,6,9.324,34.0326,55.944,21.9114
121594,2024-11-13 00:00:00,DIXON Oriole Pencils,Office Supplies,1,2.064,1.9092,2.064,0.15480000000000005
121595,2024-11-13 00:00:00,GBC DocuBind P50 Personal Binding Machine,Office Supplies,11,563.024,373.0034,6193.264,5820.2606000000005
121596,2024-11-13 00:00:00,Accohide Poly Flexible Ring Binders,Office Supplies,10,11.22,18.700000000000003,112.2,93.5
121597,2024-11-13 00:00:00,Avery File Folder Labels,Office Supplies,3,8.64,4.4064000000000005,25.92,21.5136
121598,2024-11-13 00:00:00,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,3,8.904,5.5649999999999995,26.712,21.147
121599,2024-11-13 00:00:00,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,4,61.792,55.6128,247.168,191.5552
121600,2024-11-13 00:00:00,Space Solutions HD Industrial Steel Shelving.,Office Supplies,3,344.91,334.5627,1034.73,700.1673000000001
121601,2024-11-13 00:00:00,Safco Industrial Wire Shelving,Office Supplies,3,230.376,279.3309,691.128,411.79710000000006
121602,2024-11-13 00:00:00,Tennsco Double-Tier Lockers,Office Supplies,4,720.064,783.0695999999999,2880.256,2097.1864
121603,2024-11-13 00:00:00,"Personal Folder Holder, Ebony",Office Supplies,1,11.21,7.847000000000001,11.21,3.3629999999999995
121604,2024-11-13 00:00:00,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,5,82.95,53.917500000000004,414.75,360.8325
121605,2024-11-13 00:00:00,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,8,239.92,215.928,1919.36,1703.4319999999998
121606,2024-11-13 00:00:00,SanDisk Cruzer 32 GB USB Flash Drive,Technology,4,60.864,51.734399999999994,243.456,191.7216
121607,2024-11-13 00:00:00,KeyTronic 6101 Series - Keyboard - Black,Technology,4,163.96,93.45720000000001,655.84,562.3828
121608,2024-11-13 00:00:00,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,7,652.995,1588.9545,4570.965,2982.0105000000003
121609,2024-11-13 00:00:00,Samsung Replacement EH64AVFWE Premium Headset,Technology,5,22.0,20.625,110.0,89.375
121610,2024-11-13 00:00:00,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,4,43.6,31.392000000000003,174.4,143.008
121611,2024-11-13 00:00:00,Nokia Lumia 925,Technology,5,629.95,466.163,3149.75,2683.587
121612,2024-11-14 00:00:00,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,2,321.568,293.4308,643.136,349.7052
121613,2024-11-14 00:00:00,Newell 347,Office Supplies,8,34.24,24.3104,273.92,249.6096
121614,2024-11-14 00:00:00,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,2,45.04,40.536,90.08,49.544
121615,2024-11-14 00:00:00,Prestige Round Ring Binders,Office Supplies,2,3.648,6.444800000000001,7.296,0.8511999999999995
121616,2024-11-14 00:00:00,3M Organizer Strips,Office Supplies,2,8.64,5.6160000000000005,17.28,11.664000000000001
121617,2024-11-14 00:00:00,Wilson Jones Legal Size Ring Binders,Office Supplies,5,21.99,54.974999999999994,109.94999999999999,54.974999999999994
121618,2024-11-14 00:00:00,Security-Tint Envelopes,Office Supplies,2,15.28,7.7928,30.56,22.7672
121619,2024-11-14 00:00:00,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,6,96.36,71.3064,578.16,506.8536
121620,2024-11-14 00:00:00,V7 USB Numeric Keypad,Technology,6,167.952,195.2442,1007.712,812.4678
121621,2024-11-14 00:00:00,PureGear Roll-On Screen Protector,Technology,10,119.94,103.948,1199.4,1095.452
121622,2024-11-14 00:00:00,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,2,6.68,4.68,13.36,8.68
121623,2024-11-15 00:00:00,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,4,339.136,339.136,1356.544,1017.4080000000001
121624,2024-11-15 00:00:00,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,4,220.064,165.048,880.256,715.208
121625,2024-11-16 00:00:00,DAX Cubicle Frames - 8x10,Furniture,3,17.31,12.116999999999999,51.92999999999999,39.812999999999995
121626,2024-11-16 00:00:00,Eldon Image Series Black Desk Accessories,Furniture,3,12.42,7.9488,37.26,29.3112
121627,2024-11-16 00:00:00,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,3,119.94,95.952,359.82,263.868
121628,2024-11-16 00:00:00,"Tenex ""The Solids"" Textured Chair Mats",Furniture,2,139.92,116.13359999999999,279.84,163.70639999999997
121629,2024-11-16 00:00:00,Newell 328,Office Supplies,4,23.36,17.2864,93.44,76.1536
121630,2024-11-16 00:00:00,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,3,86.352,80.955,259.05600000000004,178.10100000000006
121631,2024-11-16 00:00:00,Prestige Round Ring Binders,Office Supplies,1,1.824,3.2224000000000004,1.824,-1.3984000000000003
121632,2024-11-16 00:00:00,Xerox 1933,Office Supplies,6,73.68,39.0504,442.08000000000004,403.0296
121633,2024-11-16 00:00:00,Tops Green Bar Computer Printout Paper,Office Supplies,3,146.82,73.41,440.46,367.04999999999995
121634,2024-11-16 00:00:00,Tennsco Regal Shelving Units,Office Supplies,8,811.28,786.9416,6490.24,5703.2984
121635,2024-11-16 00:00:00,Eldon Shelf Savers Cubes and Bins,Office Supplies,7,48.86,47.882799999999996,342.02,294.1372
121636,2024-11-16 00:00:00,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,1,33.29,25.3004,33.29,7.989599999999999
121637,2024-11-16 00:00:00,Logitech Media Keyboard K200,Technology,5,139.96,141.70950000000002,699.8000000000001,558.0905
121638,2024-11-16 00:00:00,Hewlett Packard 610 Color Digital Copier / Printer,Technology,3,899.982,824.9834999999999,2699.946,1874.9625
121639,2024-11-16 00:00:00,Bady BDG101FRU Card Printer,Technology,3,1919.976,1703.9787000000001,5759.928,4055.9492999999998
121640,2024-11-16 00:00:00,Hewlett-Packard 300S Scientific Calculator,Technology,4,52.44,28.3176,209.76,181.4424
121641,2024-11-16 00:00:00,iOttie HLCRIO102 Car Mount,Technology,6,119.94,113.943,719.64,605.697
121642,2024-11-16 00:00:00,Plantronics Encore H101 Dual Earpieces Headset,Technology,3,107.88,97.092,323.64,226.548
121643,2024-11-17 00:00:00,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,2,327.7328,342.1916,655.4656,313.274
121644,2024-11-17 00:00:00,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,4,187.76,110.77839999999999,751.04,640.2615999999999
121645,2024-11-17 00:00:00,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,2,35.04,22.776,70.08,47.304
121646,2024-11-17 00:00:00,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,3,50.94,36.6768,152.82,116.1432
121647,2024-11-17 00:00:00,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,6,43.8,23.214,262.79999999999995,239.58599999999996
121648,2024-11-17 00:00:00,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,2,13.904,9.385200000000001,27.808,18.4228
121649,2024-11-17 00:00:00,Avery Reinforcements for Hole-Punch Pages,Office Supplies,7,4.158,7.623,29.106,21.483
121650,2024-11-17 00:00:00,Xerox 1938,Office Supplies,7,268.24,174.356,1877.68,1703.324
121651,2024-11-17 00:00:00,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,3,19.608,12.990300000000001,58.824,45.83369999999999
121652,2024-11-17 00:00:00,Xerox 1905,Office Supplies,6,38.88,20.2176,233.28000000000003,213.06240000000003
121653,2024-11-17 00:00:00,Deluxe Rollaway Locking File with Drawer,Office Supplies,3,1247.64,898.3008000000001,3742.92,2844.6192
121654,2024-11-17 00:00:00,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,1,79.99,51.193599999999996,79.99,28.7964
